PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
2240826,NED,NUTRIEN-SUWANNEE RIVER CHEMICAL COMPLEX,189643,1,ACTIVE,202310,30401,13603
2240826,NED,NUTRIEN-SUWANNEE RIVER CHEMICAL COMPLEX,189643,1,ACTIVE,202311,21297,10654
2240826,NED,NUTRIEN-SUWANNEE RIVER CHEMICAL COMPLEX,189643,1,ACTIVE,202312,18026,10486
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202301,43594,9856
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202302,7464,3392
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202303,7578,3841
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202304,8080,4438
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202305,21280,9212
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202306,11201,6443
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202307,13408,5699
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202308,8200,4993
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202309,12625,7735
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202310,12626,6228
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202311,34005,8220
2240827,NED,NUTRIEN-SWIFT CREEK MINE,70741,1,ACTIVE,202312,40725,11672
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202301,23871,16753
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202302,30372,14794
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202303,17820,4963
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202304,9390,4877
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202305,29736,5911
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202306,14695,4638
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202307,21552,6332
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202308,28417,12346
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202309,32004,5800
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202310,12103,3483
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202311,12382,3767
2240828,NED,NUTRIEN-ADMINISTRATION BLDG,70554,1,ACTIVE,202312,14674,4481
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202301,16975,11318
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202302,26360,11553
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202303,26329,12231
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202304,18946,12539
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202305,24305,12297
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202306,47793,12809
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202307,23095,11285
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202308,16244,11702
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202309,27835,17196
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202310,80180,25521
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202311,37175,30241
2240830,NED,NUTRIEN-SUWANNEE RIVER MINE,92946,1,ACTIVE,202312,44454,38774
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202301,111000,80709
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202302,121000,79857
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202303,123000,76516
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202304,105000,68800
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202305,356000,82838
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202306,421000,106100
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202307,194000,82677
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202308,336000,106322
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202309,219000,88200
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202310,126000,78290
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202311,118000,79568
2241264,NED,TOWN OF WHITE SPRINGS WTP,453000,2,ACTIVE,202312,120000,81322
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202301,70641,43157
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202302,31388,26425
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202303,39185,26917
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202304,45514,26310
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202305,50505,31264
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202306,79325,31833
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202307,48997,34166
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202308,55095,39115
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202309,43097,25619
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202310,41931,23121
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202311,53543,38226
2244129,NED,NUTRIEN-SWIFT CREEK CHEMICAL COMPLEX,360000,1,ACTIVE,202312,48660,25321
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202301,11620,2200
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202302,6670,1429
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202303,4910,1330
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202304,4380,2149
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202307,1400,852
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202308,950,97
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202309,3960,2459
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202310,5165,3225
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202311,4197,3444
2244143,NED,JENNINGS LABOR CAMP/FARMHAND LEASING,100000,1,ACTIVE,202312,4410,2190
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202301,1600,455
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202302,750,350
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202303,700,303
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202304,500,210
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202305,500,36
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202306,600,310
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202307,900,300
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202308,1700,339
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202309,400,263
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202310,500,248
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202311,400,227
2244144,NED,DOT I-75 WEIGH IN MOTION (NORTH BOUND),33120,1,ACTIVE,202312,1200,345
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202301,200,65
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202302,300,71
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202303,100,58
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202304,100,47
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202305,100,55
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202306,400,160
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202307,600,242
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202308,2100,297
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202309,1300,280
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202310,5900,903
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202311,6200,473
2244145,NED,DOT I-75 WEIGHT IN MOTION (SOUTH BOUND),33120,1,ACTIVE,202312,900,319
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202301,17326,9360
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202302,6625,2535
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202303,1840,1456
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202304,3940,2156
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202305,5146,3277
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202306,4780,2628
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202307,7772,2539
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202308,1925,863
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202309,1168,951
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202310,4553,1659
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202311,14728,3957
2244146,NED,KUZZENS SHADY GROVE LABOR CAMP,7200,1,ACTIVE,202312,14728,9762
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202301,130000,87387
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202302,130000,84143
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202303,206000,101387
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202304,143000,73100
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202305,100000,57600
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202306,104000,65600
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202307,101000,66900
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202308,106000,67000
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202309,175000,74600
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202310,123000,70800
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202311,67000,27300
2244150,NED,SR-6 / I-75 HAMILTON COUNTY WTP,250000,1,ACTIVE,202312,78000,40600
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202301,2900,2345
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202302,2800,2325
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202303,2500,2077
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202304,3500,2623
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202305,1900,1658
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202306,2700,2317
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202307,2700,2516
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202308,3700,3012
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202309,6900,4155
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202310,3733,1710
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202311,2800,1397
2244151,NED,ECMHS DAYCARE,6840,1,ACTIVE,202312,1150,432
2244153,NED,CROSSROADS MOTORX AND CAFE,7260,1,ACTIVE,202301,410,304
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202301,6000,3806
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202302,10000,3857
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202303,25000,9935
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202304,13600,10426
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202305,17500,8435
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202306,11000,3430
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202307,37000,19775
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202308,15000,7664
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202309,17000,7053
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202310,7000,3386
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202311,6000,2766
2331182,NWD,AUCILLA CHRISTIAN ACADEMY,47000,1,ACTIVE,202312,9000,6107
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202301,144600,93100
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202302,152900,102400
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202303,150800,95900
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202304,188700,46700
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202305,223600,131400
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202306,144100,118000
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202307,201400,140600
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202308,231500,169000
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202309,250000,190000
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202310,218300,174700
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202311,291900,187000
2331185,NWD,JEFFERSON CORRECTIONAL INSTITUTION,720000,1,ACTIVE,202312,216300,180700
2341181,NED,MAYO WTP,777000,1,ACTIVE,202301,184900,147216
2341181,NED,MAYO WTP,777000,1,ACTIVE,202302,166900,145914
2341181,NED,MAYO WTP,777000,1,ACTIVE,202303,192300,155509
2341181,NED,MAYO WTP,777000,1,ACTIVE,202304,203400,160763
2341181,NED,MAYO WTP,777000,1,ACTIVE,202305,188900,154941
2341181,NED,MAYO WTP,777000,1,ACTIVE,202306,212300,147936
2341181,NED,MAYO WTP,777000,1,ACTIVE,202307,178900,151432
2341181,NED,MAYO WTP,777000,1,ACTIVE,202308,269500,172387
2341181,NED,MAYO WTP,777000,1,ACTIVE,202309,200800,156470
2341181,NED,MAYO WTP,777000,1,ACTIVE,202310,180800,145438
2341181,NED,MAYO WTP,777000,1,ACTIVE,202311,169400,142213
2341181,NED,MAYO WTP,777000,1,ACTIVE,202312,171800,133842
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202301,270000,153000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202302,221000,163000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202303,213000,163000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202304,223000,157000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202305,240000,197000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202306,266000,193000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202307,248000,180000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202308,284000,186000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202309,187000,98000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202310,79000,42000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202311,285000,187000
2341182,NED,MAYO CORRECTIONAL INSTITUTION,850000,1,ACTIVE,202312,267000,176000
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202301,1000,881
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202302,1200,868
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202303,1000,697
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202304,1000,787
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202305,1200,684
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202306,1000,720
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202307,1200,784
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202308,900,519
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202309,1200,787
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202310,1200,823
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202311,800,550
2341183,NED,JIFFY FOOD STORE #324,4764,1,ACTIVE,202312,800,377
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202301,1200,603
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202302,2720,1218
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202303,2640,1192
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202304,1800,1020
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202305,1800,1033
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202306,3240,1832
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202307,2080,1471
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202308,1760,1200
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202309,1440,1071
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202310,1680,1096
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202311,1760,1056
2341184,NED,SUWANNEE RIVER RENDEZVOUS,11520,1,ACTIVE,202312,3000,1177
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202301,14000,9752
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202302,20250,13786
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202303,18750,15193
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202304,26250,18800
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202305,32250,18387
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202306,32250,18808
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202307,36667,25315
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202308,33667,22893
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202309,23429,14658
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202310,32250,21471
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202311,32000,19100
2341184,NED,SUWANNEE RIVER RENDEZVOUS,30000,3,ACTIVE,202312,15250,11653
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202301,174,103
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202302,195,75
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202303,1985,324
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202304,286,187
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202305,228,143
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202306,266,151
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202307,276,119
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202308,450,306
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202309,880,381
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202310,174,105
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202311,154,115
2341187,NED,TROY SPRINGS STATE PARK,9317,1,ACTIVE,202312,120,66
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202301,388,139
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202302,208,104
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202303,132,82
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202304,150,77
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202305,55,40
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202306,104,52
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202307,60,38
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202308,55,30
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202309,200,47
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202310,260,120
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202311,68,52
2341187,NED,TROY SPRINGS STATE PARK,9317,2,ACTIVE,202312,416,173
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202301,970,221
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202302,175,129
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202303,150,124
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202304,150,130
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202305,150,124
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202306,150,125
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202307,150,124
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202308,200,134
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202309,200,139
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202310,200,145
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202311,200,150
2341195,NED,R.O. RANCH EQUESTRIAN PARK,3640,1,ACTIVE,202312,200,140
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202301,185000,130610
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202302,199000,136893
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202303,176000,133935
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202304,206000,132833
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202305,184000,135710
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202306,171000,115533
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202307,205000,135032
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202308,236000,125100
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202309,245000,120003
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202310,184000,121129
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202311,173000,117633
2380178,NED,CEDAR KEY WTP,360000,1,ACTIVE,202312,174000,114161
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202301,41650,28466
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202302,32100,22525
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202303,30000,24658
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202304,50350,37404
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202305,46000,33235
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202306,37350,27140
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202307,59000,29897
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202308,41300,27019
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202309,43550,26787
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202310,36000,29483
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202311,49600,26667
2380188,NED,MANATEE UTILITIES,79500,1,ACTIVE,202312,35350,17955
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202301,340000,170000
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202302,240000,153333
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202303,300000,250000
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202304,380000,164444
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202305,190000,176667
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202306,0,0
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202307,220000,125000
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202308,0,0
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202309,70000,45000
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202310,60000,49000
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202311,90000,80000
2380189,NED,CITY OF CHIEFLAND WTP,504000,1,ACTIVE,202312,185000,185000
