X,Y,GIS_PLANT_ID,PWS_OC1_OFFICE_ID,PWS_ID,PWS_STATUS,PWS_NAME,PWS_CITY,PWS_TYPE_CODE,PWS_TYPE,PWS_POP_SERVED,PWS_SUBPART_H,PWS_LAST_SAN_SURVEY,PWS_LAST_01_INSP,PWS_INSPECTOR_INITS,PWS_PRIMARY_SERVICE_AREA,PWS_OPERATOR,PLANT_ID,PLANT_NAME,PLANT_STATUS,PLANT_FOUR_LOG_REMOVAL,PLANT_LAT_DD,PLANT_LAT_MM,PLANT_LONG_DD,PLANT_LONG_MM,PLANT_COORDINATE_METHOD,PLANT_DATUM,PLANT_COORDINATE_DATE,PLANT_DESIGN_CAPACITY,PLANT_HEIGHT_ABOVE_ELLIPSOID,OBJECTID
67816.8592494837,769927.164280146,248,NWD,1170718,ACTIVE,EREC WATER SYSTEM,MCDAVID,C,COMMUNITY,4238,N,2022/05/31 00:00:00+00,2012/05/10 00:00:00+00,PLS,MUNICIPAL/CITY,,1,WH PLANT 5 - ARTHUR BROWN RD,ACTIVE,N,30,53,87,28,DPHO,83,2007/06/19 00:00:00+00,2808000,,248
67704.2126380419,771664.25321578,249,NWD,1170718,ACTIVE,EREC WATER SYSTEM,MCDAVID,C,COMMUNITY,4238,N,2022/05/31 00:00:00+00,2012/05/10 00:00:00+00,PLS,MUNICIPAL/CITY,,2,WH PLANT 6 - HWY 97,ACTIVE,N,30,54,87,28,DPHO,83,2007/06/19 00:00:00+00,,,249
63019.6708637855,758528.931491846,250,NWD,1170718,ACTIVE,EREC WATER SYSTEM,MCDAVID,C,COMMUNITY,4238,N,2022/05/31 00:00:00+00,2012/05/10 00:00:00+00,PLS,MUNICIPAL/CITY,,3,WH PLANT 7 - HWY 97A,ACTIVE,N,30,47,87,31,DPHO,83,2007/06/19 00:00:00+00,,,250
362023.438397144,659792.492409147,259,NWD,1190013,ACTIVE,ALLIGATOR POINT WATER RESOURCE DISTRICT,PANACEA,C,COMMUNITY,1400,N,2024/06/28 00:00:00+00,2012/05/23 00:00:00+00,SBC,SUBDIVISION,,1,"PLANT #1 (WELLS 1, 2R, 4 & 5)",ACTIVE,N,29,56,84,23,DGPS,83,2002/01/04 00:00:00+00,561600,-32.85,259
357376.253932298,658470.46806903,262,NWD,1190109,ACTIVE,BAY NORTH WATER SYSTEM,TALLAHASSEE,N,NONCOMMUNITY,30,N,2021/10/26 00:00:00+00,2013/07/05 00:00:00+00,TW,RECREATION AREA,WAYNE CONRAD,1,SAME,ACTIVE,N,29,55,84,26,DGPS,83,2001/09/07 00:00:00+00,144000,-8.87,262
300825.605975016,635147.836253719,266,NWD,1190150,ACTIVE,"APALACHICOLA, CITY OF",APALACHICOLA,C,COMMUNITY,4500,N,2021/12/06 00:00:00+00,2012/07/31 00:00:00+00,LJ,MUNICIPAL/CITY,HANK GARRETT,2,PLANT #2,ACTIVE,N,29,43,85,1,DPHO,83,2009/02/09 00:00:00+00,2160000,,266
343884.834353422,654007.426875502,272,NWD,1190414,ACTIVE,LANARK VILLAGE (CITY OF CARRABELLE),CARRABELLE,C,COMMUNITY,1743,N,2022/03/09 00:00:00+00,2012/07/11 00:00:00+00,,SUBDIVISION,,1,PLANT FOR WELL 1 & 2,ACTIVE,N,29,53,84,34,DPHO,83,2009/02/09 00:00:00+00,504000,,272
314733.017420756,636798.28292042,277,NWD,1190789,ACTIVE,WATER MGMT SERVICES (ST. GEORGE ISLAND),ST GEORGE ISLAND,C,COMMUNITY,5272,N,2024/02/13 00:00:00+00,2011/08/12 00:00:00+00,KH,SUBDIVISION,HANK GARRETT,1,PLANT #1,ACTIVE,N,29,44,84,52,UNKN,83,2010/09/23 00:00:00+00,2520000,,277
350767.810653913,656802.195788413,284,NWD,1194041,ACTIVE,FSU MARINE LABORATORY,ST. TERESA,N,NONCOMMUNITY,30,N,2020/05/01 00:00:00+00,2012/07/19 00:00:00+00,,UNIVERSITY W/O RESIDENCY,WAYNE CONRAD,1,PLANT FOR WELLS 1 & 4,ACTIVE,N,29,55,84,30,DGPS,83,2001/09/07 00:00:00+00,50400,-23.251,284
319653.245530173,743037.879082428,288,NWD,1200134,ACTIVE,"CHATTAHOOCHEE, CITY OF",CHATTAHOOCHEE,C,COMMUNITY,2959,N,2023/10/12 00:00:00+00,2009/12/17 00:00:00+00,SBC,MUNICIPAL/CITY,JOHN PAUL OWENS,1,CHATTAHOOCHEE,ACTIVE,N,30,41,84,50,DPHO,83,2009/02/09 00:00:00+00,1440000,,288
322964.285992447,743950.937643088,289,NWD,1200275,ACTIVE,FLORIDA STATE HOSPITAL,CHATTAHOOCHEE,C,COMMUNITY,3200,N,2023/06/27 00:00:00+00,2012/09/18 00:00:00+00,SBC,HOSPITAL,,1,PLANT 1 (WELL 1 AAA7803),ACTIVE,Y,30,42,84,48,DPHO,83,1977/01/01 00:00:00+00,3600000,,289
323149.07371627,743970.950946491,290,NWD,1200275,ACTIVE,FLORIDA STATE HOSPITAL,CHATTAHOOCHEE,C,COMMUNITY,3200,N,2023/06/27 00:00:00+00,2012/09/18 00:00:00+00,SBC,HOSPITAL,,2,PLANT 2 (WELL 2 AAA7804),ACTIVE,Y,30,42,84,48,DPHO,83,1977/01/01 00:00:00+00,,,290
360330.575196214,735642.002559917,295,NWD,1200334,ACTIVE,"HAVANA, TOWN OF WATER SYSTEM",HAVANA,C,COMMUNITY,3860,N,2024/07/19 00:00:00+00,2012/09/24 00:00:00+00,TM,MUNICIPAL/CITY,JASON SOUTHERLAND,1,PLANT #1 (WELLS #1 & #2),ACTIVE,N,30,37,84,24,DPHO,83,2009/02/09 00:00:00+00,3139200,,295
359913.170716774,734765.986057825,296,NWD,1200334,ACTIVE,"HAVANA, TOWN OF WATER SYSTEM",HAVANA,C,COMMUNITY,3860,N,2024/07/19 00:00:00+00,2012/09/24 00:00:00+00,TM,MUNICIPAL/CITY,JASON SOUTHERLAND,2,PLANT #3 (WELL #3),ACTIVE,N,30,37,84,25,DPHO,83,2009/02/09 00:00:00+00,,,296
349882.288627005,727254.255116718,302,NWD,1200459,ACTIVE,RENTZ'S MOBILE HOME PARK,QUINCY,C,COMMUNITY,85,N,2024/06/14 00:00:00+00,2011/12/01 00:00:00+00,TW,MOBILE HOME PARK,,1,WELL #1,ACTIVE,N,30,33,84,31,DPHO,83,2005/07/25 00:00:00+00,66240,,302
344466.910426855,732416.933787335,305,NWD,1200551,ACTIVE,"QUINCY, CITY OF W/S",QUINCY,C,COMMUNITY,10298,N,2024/08/08 00:00:00+00,2014/04/14 00:00:00+00,KH,MUNICIPAL/CITY,,2,OLD PLANT / WELL 2,ACTIVE,N,30,35,84,34,DPHO,83,2005/06/21 00:00:00+00,,,305
344362.27882869,730086.292952167,306,NWD,1200551,ACTIVE,"QUINCY, CITY OF W/S",QUINCY,C,COMMUNITY,10298,N,2024/08/08 00:00:00+00,2014/04/14 00:00:00+00,KH,MUNICIPAL/CITY,,3,WELL NO. 4,ACTIVE,N,30,34,84,34,UNVR,83,1997/07/30 00:00:00+00,,,306
328885.10902064,729328.099856289,309,NWD,1200687,ACTIVE,"GREENSBORO, TOWN OF WATER SYS.",GREENSBORO,C,COMMUNITY,794,N,2024/07/31 00:00:00+00,2011/08/03 00:00:00+00,KH,MUNICIPAL/CITY,WAYNE CONRAD,1,PLANT FOR WELL 1,ACTIVE,N,30,34,84,44,DPHO,83,2009/02/09 00:00:00+00,540000,,309
328441.665067689,729515.158760218,311,NWD,1200687,ACTIVE,"GREENSBORO, TOWN OF WATER SYS.",GREENSBORO,C,COMMUNITY,794,N,2024/07/31 00:00:00+00,2011/08/03 00:00:00+00,KH,MUNICIPAL/CITY,WAYNE CONRAD,3,PLANT FOR WELL 3,ACTIVE,N,30,34,84,44,DPHO,83,2009/02/09 00:00:00+00,,,311
336620.632418111,732486.820119079,314,NWD,1200688,ACTIVE,"GRETNA, CITY OF",GRETNA,C,COMMUNITY,2601,N,2021/12/15 00:00:00+00,2011/06/10 00:00:00+00,LJ,MUNICIPAL/CITY,JOHN OWENS,3,PLANT FOR WELL 3,ACTIVE,N,30,35,84,39,DPHO,83,1977/07/07 00:00:00+00,1440000,,314
332722.449039056,742119.355813628,315,NWD,1200688,ACTIVE,"GRETNA, CITY OF",GRETNA,C,COMMUNITY,2601,N,2021/12/15 00:00:00+00,2011/06/10 00:00:00+00,LJ,MUNICIPAL/CITY,JOHN OWENS,4,PLANT FOR WELL 4,ACTIVE,N,30,41,84,42,DPHO,83,1977/07/07 00:00:00+00,,,315
340385.983664702,719665.62937383,324,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,6,WETUMPKA,ACTIVE,N,30,28,84,37,DPHO,83,2009/02/09 00:00:00+00,4852800,,324
362010.210217628,729945.239465103,325,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,7,NEW OCHLOCKNEE ESTATES I,ACTIVE,N,30,34,84,23,DPHO,83,2009/02/09 00:00:00+00,,,325
362633.374094504,730091.443402246,326,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,8,OCHLOCKNEE ESTATES II,ACTIVE,N,30,34,84,23,UNKN,27,1977/07/07 00:00:00+00,,,326
341902.53472121,739391.311052578,329,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,11,ST JOHN'S,ACTIVE,N,30,39,84,36,DPHO,83,2005/05/10 00:00:00+00,,,329
349607.870653153,733564.391516868,330,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,12,ST HEBRON'S,ACTIVE,N,30,36,84,31,DPHO,83,2009/02/09 00:00:00+00,,,330
345244.617037241,737994.631556768,332,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,14,SCOTTSTOWN,ACTIVE,N,30,38,84,34,DPHO,83,2009/02/09 00:00:00+00,,,332
330242.936867546,742630.419086581,333,NWD,1200797,ACTIVE,GADSDEN CO REGIONAL W/S,QUINCY,C,COMMUNITY,12322,N,2024/08/22 00:00:00+00,2014/03/24 00:00:00+00,TM,SUBDIVISION,,15,OAK GROVE,ACTIVE,N,30,41,84,43,DPHO,83,2009/02/09 00:00:00+00,,,333
356611.469839951,741178.337799657,336,NWD,1200885,ACTIVE,JAMIESON WATER SYSTEM,QUINCY,C,COMMUNITY,116,N,2022/04/26 00:00:00+00,2012/06/21 00:00:00+00,TW,SUBDIVISION,NEIL GRAY,1,JAMIESON WATER SYSTEM,ACTIVE,N,30,40,84,27,DPHO,83,2009/02/09 00:00:00+00,50000,,336
314681.68224312,735813.32239267,346,NWD,1204025,ACTIVE,FDOT GADSDEN CO I-10 REST AREA,CHATTAHOOCHEE,N,NONCOMMUNITY,999,N,2020/03/13 00:00:00+00,2012/09/25 00:00:00+00,TW,PICNIC AREA,ADAM YATES,1,CHATTAHOOCHEE REST AREA I-10,ACTIVE,N,30,37,84,53,DPHO,83,2009/02/09 00:00:00+00,144000,,346
316328.489103753,734062.038141457,349,NWD,1204029,ACTIVE,ST. JAMES COMMUNITY,QUINCY,C,COMMUNITY,79,N,2022/04/26 00:00:00+00,2012/06/21 00:00:00+00,TW,SUBDIVISION,MIKE DYKES,1,PLANT #1,ACTIVE,N,30,36,84,52,DPHO,83,2009/02/09 00:00:00+00,64000,,349
322355.88106188,733752.086720334,353,NWD,1204053,ACTIVE,FLAT CREEK FAMILY CAMPGROUND,CHATTAHOOCHEE,N,NONCOMMUNITY,100,N,2021/05/20 00:00:00+00,2011/11/30 00:00:00+00,LJ,CAMP GROUND,,1,WELL NO. 1,ACTIVE,N,30,36,84,48,DPHO,83,1977/07/07 00:00:00+00,144000,,353
338336.07373873,731666.837687254,357,NWD,1204057,ACTIVE,V STOP,QUINCY,N,NONCOMMUNITY,25,N,2022/12/14 00:00:00+00,2011/11/30 00:00:00+00,TW,CONVENIENCE STORE,,1,PLANT 1,ACTIVE,N,30,35,84,38,DPHO,83,2009/02/09 00:00:00+00,14400,,357
365179.903630832,738906.73721968,359,NWD,1204059,ACTIVE,CONCORD COUNTRY STORE(DUKE WATER SYSTEM),HAVANA,N,NONCOMMUNITY,50,N,2021/11/02 00:00:00+00,2013/05/24 00:00:00+00,TW,CONVENIENCE STORE,DELMUS CALLOWAY,1,WELL NO. 1,ACTIVE,N,30,39,84,21,DPHO,83,2009/02/09 00:00:00+00,10000,,359
360285.683753344,738685.05275383,363,NWD,1204063,ACTIVE,HINSON HEIGHTS,QUINCY,C,COMMUNITY,120,N,2022/04/26 00:00:00+00,2013/04/24 00:00:00+00,DH,SUBDIVISION,,1,,ACTIVE,N,30,39,84,24,DPHO,83,2009/02/09 00:00:00+00,1000,,363
359228.019479903,734362.050373832,364,NWD,1204064,ACTIVE,TOBACCO ROAD,QUINCY,C,COMMUNITY,146,N,2022/04/26 00:00:00+00,2013/04/24 00:00:00+00,DH,SUBDIVISION,,1,TOBACCO RD,ACTIVE,N,30,36,84,25,DPHO,27,2013/07/18 00:00:00+00,1,,364
338405.610908991,713030.30051049,365,NWD,1204065,ACTIVE,HAMMOCK CREEK,QUNICY,C,COMMUNITY,59,N,2023/06/27 00:00:00+00,2013/04/24 00:00:00+00,SBC,SUBDIVISION,CHRIS BROWN,1,WELL#1,ACTIVE,N,30,25,84,38,DPHO,83,2009/02/10 00:00:00+00,72000,,365
336026.23701915,731893.667432655,367,NWD,1204067,ACTIVE,MEADOWS GROCERY,QUINCY,C,COMMUNITY,55,N,2021/11/09 00:00:00+00,2011/11/30 00:00:00+00,TW,MOBILE HOME PARK,WAYNE CONRAD,1,WELL NO 1,ACTIVE,N,30,35,84,40,DPHO,83,2009/02/10 00:00:00+00,43200,,367
359277.917386917,733901.226463651,368,NWD,1204068,ACTIVE,"CLINTON NURSERIES, INC - NORTH",HAVANA,P,NONTRANSIENT NONCOMMUNITY,145,N,2024/07/23 00:00:00+00,2011/12/01 00:00:00+00,LJ,INDUSTRIAL/AGRICULTURAL,DELMUS CALLOWAY,1,WELL NO 1,ACTIVE,N,30,36,84,25,DGPS,83,2001/09/13 00:00:00+00,28800,53.987,368
358783.911364872,733141.348513378,369,NWD,1204069,ACTIVE,"CLINTON NURSERIES, INC - SOUTH",HAVANA,P,NONTRANSIENT NONCOMMUNITY,145,N,2021/11/02 00:00:00+00,2011/12/01 00:00:00+00,TW,INDUSTRIAL/AGRICULTURAL,DELMUS CALLOWAY,1,WELL NO 1,ACTIVE,N,30,36,84,25,DGPS,83,2001/09/13 00:00:00+00,17280,51.231,369
284557.780210511,682013.858287122,372,NWD,1230191,ACTIVE,DEAD LAKES COUNTY PARK,WEWAHITCHKA,N,NONCOMMUNITY,110,N,2023/05/03 00:00:00+00,1990/12/10 00:00:00+00,KH,RECREATION AREA,TRAVIS BURGE,1,WEWAHITCHKA,ACTIVE,N,30,8,85,11,DPHO,83,2006/03/29 00:00:00+00,50400,,372
281996.061336051,653031.403121702,376,NWD,1230545,ACTIVE,"PORT ST. JOE, CITY OF",PORT ST. JOE,C,COMMUNITY,12493,Y,2023/07/25 00:00:00+00,2012/09/28 00:00:00+00,KH,MUNICIPAL/CITY,LARRY MCCLAMMA,2,WHITE CITY BOOSTER,ACTIVE,N,29,52,85,13,DPHO,83,2006/08/16 00:00:00+00,,,376
284909.315952504,678888.638354456,379,NWD,1230734,ACTIVE,"WEWAHITCHKA, CITY OF",WEWAHITCHKA,C,COMMUNITY,1997,N,2021/12/06 00:00:00+00,2012/09/07 00:00:00+00,LJ,MUNICIPAL/CITY,"WENMAN ""CHIPPER"" WADE",1,WEWAHITCHKA PLANT #1,ACTIVE,N,30,6,85,11,DPHO,83,2006/08/02 00:00:00+00,1440000,,379
276364.387204773,631737.541387863,381,NWD,1230848,ACTIVE,GULF COUNTY WATER DEPARTMENT,PORT ST. JOE,C,COMMUNITY,6287,N,2024/03/19 00:00:00+00,2012/09/18 00:00:00+00,KH,SUBDIVISION,MATTHEW POPE,2,PLANT #2 (LUCI II),ACTIVE,N,29,41,85,16,DPHO,83,1977/07/07 00:00:00+00,1224000,,381
281885.31529413,631425.817350801,382,NWD,1230909,ACTIVE,INDIAN PASS CAMPGROUND,PORT ST. JOE,N,NONCOMMUNITY,25,N,2024/04/15 00:00:00+00,1993/04/19 00:00:00+00,KH,RV PARK,CHAD MACK,1,PLANT #1,ACTIVE,N,29,41,85,13,DPHO,83,2007/12/06 00:00:00+00,36000,,382
289450.126532007,668039.263581378,391,NWD,1234012,ACTIVE,BRYANT'S LANDING,WEWAHITCHKA,N,NONCOMMUNITY,120,N,2024/01/23 00:00:00+00,2013/12/30 00:00:00+00,KH,RECREATION AREA,CALVIN RONEY,1,WELL #1,ACTIVE,N,30,0,85,8,DPHO,83,1997/03/14 00:00:00+00,57600,,391
278648.697235757,686300.184854496,392,NWD,1234013,ACTIVE,GULF CORRECTIONAL INSTITUTION,WEWAHITCHKA,C,COMMUNITY,1000,N,2023/05/22 00:00:00+00,2012/08/08 00:00:00+00,LJ,CORRECTIONAL FACILITY,MICHAEL WALQUIST,1,PLANT #1,ACTIVE,N,30,10,85,15,DGPS,83,2005/10/13 00:00:00+00,1848960,,392
283633.020057475,683850.297533046,401,NWD,1234021,ACTIVE,CREEK STOP & DELI,WEWAHITCHKA,N,NONCOMMUNITY,305,N,2023/11/15 00:00:00+00,,KH,CONVENIENCE STORE,MICHAEL WAHLQUIST,1,WELL NO. 1,ACTIVE,N,30,9,85,12,DPHO,83,2009/02/11 00:00:00+00,25920,,401
288922.200327563,667008.551587088,404,NWD,1234024,ACTIVE,DALKEITH RECREATION PARK,WEWAHITCHKA,N,NONCOMMUNITY,44,N,2024/01/23 00:00:00+00,,KH,RV PARK,MR. LARRY STRICKLAND,1,WELL NO.1,ACTIVE,N,30,0,85,9,DPHO,83,2001/10/05 00:00:00+00,43200,-23.359,404
239273.540447287,754218.633782482,408,NWD,1300083,ACTIVE,"BONIFAY, CITY OF W/S",BONIFAY,C,COMMUNITY,2759,N,2024/05/06 00:00:00+00,2012/03/28 00:00:00+00,KH,MUNICIPAL/CITY,MATTHEW PERRY,1,BONIFAY PLANT 1,ACTIVE,N,30,47,85,40,DPHO,83,2006/01/04 00:00:00+00,3600000,,408
238830.719648832,754240.103685278,409,NWD,1300083,ACTIVE,"BONIFAY, CITY OF W/S",BONIFAY,C,COMMUNITY,2759,N,2024/05/06 00:00:00+00,2012/03/28 00:00:00+00,KH,MUNICIPAL/CITY,MATTHEW PERRY,2,BONIFAY PLANT 2,ACTIVE,N,30,47,85,41,DPHO,83,2007/06/18 00:00:00+00,,,409
240006.468376016,751780.43245911,410,NWD,1300083,ACTIVE,"BONIFAY, CITY OF W/S",BONIFAY,C,COMMUNITY,2759,N,2024/05/06 00:00:00+00,2012/03/28 00:00:00+00,KH,MUNICIPAL/CITY,MATTHEW PERRY,3,BONIFAY PLANT 3,ACTIVE,N,30,45,85,40,DPHO,83,2007/06/18 00:00:00+00,,,410
231910.369084892,762064.778383279,413,NWD,1300214,ACTIVE,"NORTHWEST FLORIDA WATER SYSTEM, INC.",BONIFAY,C,COMMUNITY,312,N,2024/08/06 00:00:00+00,2012/04/19 00:00:00+00,LMW,SUBDIVISION,STEWART DUNCAN,1,MAIN PLANT (SERVES WELL 1 & 2),ACTIVE,N,30,51,85,45,DPHO,83,2009/02/11 00:00:00+00,208800,,413
243055.04488117,776306.52179464,415,NWD,1300247,ACTIVE,"ESTO, TOWN OF",ESTO,C,COMMUNITY,348,N,2022/04/18 00:00:00+00,2013/04/17 00:00:00+00,LJ,MUNICIPAL/CITY,ANDY SKIPPER,1,PLANT FOR WELL 3,ACTIVE,N,30,59,85,38,DPHO,83,2005/06/17 00:00:00+00,720000,,415
243880.097845665,776121.689768726,416,NWD,1300247,ACTIVE,"ESTO, TOWN OF",ESTO,C,COMMUNITY,348,N,2022/04/18 00:00:00+00,2013/04/17 00:00:00+00,LJ,MUNICIPAL/CITY,ANDY SKIPPER,2,PLANT FOR WELL 2,ACTIVE,N,30,59,85,38,DPHO,83,2005/06/17 00:00:00+00,,,416
245041.745850191,776388.466950707,419,NWD,1300498,ACTIVE,NOMA WATER WORKS,BONIFAY,C,COMMUNITY,242,N,2022/03/30 00:00:00+00,2012/07/17 00:00:00+00,SH,MUNICIPAL/CITY,DAVID JEFFERSON,2,PLANT FOR WELL 2,ACTIVE,N,30,59,85,37,DPHO,83,2005/06/20 00:00:00+00,244800,,419
226156.405119545,771679.593850994,430,NWD,1302003,ACTIVE,SHAWN'S GROCERY,BONIFAY,N,NONCOMMUNITY,100,N,2020/02/18 00:00:00+00,,PLS,CONVENIENCE STORE,SHAWN LEWIS,1,WELL,ACTIVE,N,30,56,85,49,DPHO,83,2004/12/02 00:00:00+00,11520,,430
207391.455859498,768432.325335694,432,NWD,1302005,ACTIVE,M & M GENERAL STORE,WESTVILLE,N,NONCOMMUNITY,25,N,2023/12/05 00:00:00+00,,ESS,CONVENIENCE STORE,MONALIBEN PATEL,1,PLANT 1,ACTIVE,N,30,54,86,0,DPHO,83,2006/06/01 00:00:00+00,11520,,432
222779.208476134,753144.82444069,436,NWD,1304033,ACTIVE,"WESTVILLE, TOWN OF",WESTVILLE,C,COMMUNITY,298,N,2024/08/06 00:00:00+00,2012/04/03 00:00:00+00,PLS,MUNICIPAL/CITY,MR. BOB JOHNSON,2,WELL #2,ACTIVE,N,30,46,85,51,DPHO,83,2007/05/09 00:00:00+00,720000,,436
214322.010500562,748620.764974108,437,NWD,1304034,ACTIVE,"PONCE DE LEON, TOWN OF",PONCE DE LEON,C,COMMUNITY,850,N,2023/12/05 00:00:00+00,2011/10/27 00:00:00+00,ESS,MUNICIPAL/CITY,KYLE MOREAU,1,GAS CHLORINATION AT WELL 1,ACTIVE,N,30,43,85,56,DPHO,83,2006/05/26 00:00:00+00,864000,,437
213469.880460588,752907.688612936,440,NWD,1304036,ACTIVE,VORTEX SPRING (MAIN),PONCE DE LEON,N,NONCOMMUNITY,88,N,2021/11/10 00:00:00+00,2014/05/07 00:00:00+00,MJ,RECREATION AREA,,1,WELL #1,ACTIVE,N,30,46,85,57,DPHO,83,2007/10/31 00:00:00+00,36000,,440
213812.927328725,753039.661820866,442,NWD,1304037,ACTIVE,VORTEX SPRINGS (OTTER CREEK LODGE),PONCE DE LEON,N,NONCOMMUNITY,25,N,2021/11/10 00:00:00+00,1990/06/14 00:00:00+00,KTH,RECREATION AREA,,1,WELL #1,ACTIVE,N,30,46,85,56,DMAP,27,2015/08/24 00:00:00+00,21600,,442
267250.889520401,744173.89274101,447,NWD,1320011,ACTIVE,"ALFORD, TOWN OF",ALFORD,C,COMMUNITY,497,N,2021/10/20 00:00:00+00,2012/07/27 00:00:00+00,LJ,MUNICIPAL/CITY,DAVID CASTLEBERRY,2,PLANT #2,ACTIVE,N,30,41,85,23,DPHO,83,2006/05/16 00:00:00+00,,,447
315267.105214119,744829.113650093,449,NWD,1320025,ACTIVE,APALACHEE CORRECTIONAL INSTITUTION,SNEADS,C,COMMUNITY,1756,N,2021/12/17 00:00:00+00,2012/09/13 00:00:00+00,LJ,PRISON,,1,PLANT #2,ACTIVE,N,30,42,84,53,DPHO,83,2006/04/24 00:00:00+00,1512000,,449
315640.003800864,744820.555448305,450,NWD,1320025,ACTIVE,APALACHEE CORRECTIONAL INSTITUTION,SNEADS,C,COMMUNITY,1756,N,2021/12/17 00:00:00+00,2012/09/13 00:00:00+00,LJ,PRISON,,2,PLANT #3,ACTIVE,N,30,42,84,52,DPHO,83,2006/04/24 00:00:00+00,,,450
266992.570363426,771114.183399744,454,NWD,1320111,ACTIVE,CAMPBELLTON WATER DEPARTMENT,CAMPBELLTON,C,COMMUNITY,216,N,2023/02/06 00:00:00+00,2012/07/20 00:00:00+00,LJ,MUNICIPAL/CITY, DAVID CASTLEBERRY,2,PLANT FOR WELL #4,ACTIVE,N,30,56,85,23,DGPS,83,2001/10/11 00:00:00+00,720000,21.1,454
268398.434731218,755029.251230909,460,NWD,1320143,ACTIVE,COTTONDALE WATER SYSTEM,COTTONDALE,C,COMMUNITY,861,N,2022/10/17 00:00:00+00,2012/07/27 00:00:00+00,MJ,MUNICIPAL/CITY,DAVID CASTLEBERRY,2,PLANT #2,ACTIVE,N,30,47,85,22,DPHO,83,2006/04/04 00:00:00+00,,,460
268451.21816732,754997.841286303,461,NWD,1320143,ACTIVE,COTTONDALE WATER SYSTEM,COTTONDALE,C,COMMUNITY,861,N,2022/10/17 00:00:00+00,2012/07/27 00:00:00+00,MJ,MUNICIPAL/CITY,DAVID CASTLEBERRY,3,PLANT #3,ACTIVE,N,30,47,85,22,DPHO,83,2006/04/04 00:00:00+00,835200,,461
255360.055304654,772605.953471176,463,NWD,1320145,ACTIVE,"GRACEVILLE, CITY OF",GRACEVILLE,C,COMMUNITY,4000,N,2024/04/16 00:00:00+00,2011/04/22 00:00:00+00,LJ,MUNICIPAL/CITY,,2,PLANT FOR WELL 3,ACTIVE,N,30,57,85,30,DPHO,83,2006/08/18 00:00:00+00,2088000,,463
255401.591495372,771900.057346333,464,NWD,1320145,ACTIVE,"GRACEVILLE, CITY OF",GRACEVILLE,C,COMMUNITY,4000,N,2024/04/16 00:00:00+00,2011/04/22 00:00:00+00,LJ,MUNICIPAL/CITY,,3,PLANT FOR WELL 6 -  CLIFF ST,ACTIVE,N,30,56,85,30,DPHO,83,2006/08/18 00:00:00+00,,,464
276163.18776726,752900.427105755,469,NWD,1320263,ACTIVE,FDOT MAINTENANCE YARD,MARIANNA,P,NONTRANSIENT NONCOMMUNITY,90,N,2024/04/01 00:00:00+00,2010/12/30 00:00:00+00,LJ,SERVICE STATION,ADAM YATES,1,PLANT #1,ACTIVE,N,30,46,85,17,DPHO,83,2006/03/31 00:00:00+00,56160,,469
288861.175406139,762902.98737297,474,NWD,1320311,ACTIVE,"GREENWOOD, TOWN OF WATER SYSTEM",GREENWOOD,C,COMMUNITY,692,N,2023/03/23 00:00:00+00,2012/09/21 00:00:00+00,AB,MUNICIPAL/CITY,STEVE CROXTON,1,PLANT #1,ACTIVE,Y,30,52,85,9,DPHO,83,2006/04/07 00:00:00+00,,,474
288265.049995967,762899.009014456,475,NWD,1320311,ACTIVE,"GREENWOOD, TOWN OF WATER SYSTEM",GREENWOOD,C,COMMUNITY,692,N,2023/03/23 00:00:00+00,2012/09/21 00:00:00+00,AB,MUNICIPAL/CITY,STEVE CROXTON,2,PLANT #2,ACTIVE,Y,30,52,85,10,DPHO,83,2006/04/07 00:00:00+00,1368000,,475
289068.336287763,772611.69352947,485,NWD,1320440,ACTIVE,"MALONE, TOWN OF WATER SYSTEM",MALONE,C,COMMUNITY,437,N,2023/02/06 00:00:00+00,2011/03/24 00:00:00+00,JP,MUNICIPAL/CITY,DAVID CASTLEBERRY,1,PLANT FOR WELL 2,ACTIVE,Y,30,57,85,9,DPHO,83,2018/01/31 00:00:00+00,576000,,485
